ano,sigla_uf,id_municipio,municipio,populacao
2025,SP,3531001,Monções,1947
2022,SP,3531902,Morro Agudo,27933
2023,SP,3531902,Morro Agudo,27933
2024,SP,3531902,Morro Agudo,28561
2025,SP,3531902,Morro Agudo,28521
2022,SP,3532009,Morungaba,13720
2023,SP,3532009,Morungaba,13720
2024,SP,3532009,Morungaba,14081
2025,SP,3532009,Morungaba,14147
2022,SP,3532058,Motuca,4034
2023,SP,3532058,Motuca,4034
2024,SP,3532058,Motuca,4079
2025,SP,3532058,Motuca,4071
2022,SP,3532108,Murutinga do Sul,3737
2023,SP,3532108,Murutinga do Sul,3737
2024,SP,3532108,Murutinga do Sul,3763
2025,SP,3532108,Murutinga do Sul,3748
2022,SP,3532157,Nantes,2660
2023,SP,3532157,Nantes,2660
2024,SP,3532157,Nantes,2699
2025,SP,3532157,Nantes,2697
2022,SP,3532207,Narandiba,5713
2023,SP,3532207,Narandiba,5713
2024,SP,3532207,Narandiba,5908
2025,SP,3532207,Narandiba,5956
2022,SP,3532306,Natividade da Serra,6999
2023,SP,3532306,Natividade da Serra,6999
2024,SP,3532306,Natividade da Serra,7134
2025,SP,3532306,Natividade da Serra,7155
2022,SP,3532405,Nazaré Paulista,18217
2023,SP,3532405,Nazaré Paulista,18217
2024,SP,3532405,Nazaré Paulista,18620
2025,SP,3532405,Nazaré Paulista,18675
2022,SP,3532504,Neves Paulista,9699
2023,SP,3532504,Neves Paulista,9699
2024,SP,3532504,Neves Paulista,9921
2025,SP,3532504,Neves Paulista,9953
2022,SP,3532603,Nhandeara,9852
2023,SP,3532603,Nhandeara,9852
2024,SP,3532603,Nhandeara,9944
2025,SP,3532603,Nhandeara,9915
2022,SP,3532702,Nipoã,4750
2023,SP,3532702,Nipoã,4750
2024,SP,3532702,Nipoã,4860
2025,SP,3532702,Nipoã,4876
2022,SP,3532801,Nova Aliança,6693
2023,SP,3532801,Nova Aliança,6693
2024,SP,3532801,Nova Aliança,6858
2025,SP,3532801,Nova Aliança,6885
2022,SP,3532827,Nova Campina,8497
2023,SP,3532827,Nova Campina,8497
2024,SP,3532827,Nova Campina,8631
2025,SP,3532827,Nova Campina,8630
2022,SP,3532843,Nova Canaã Paulista,2032
2023,SP,3532843,Nova Canaã Paulista,2032
2024,SP,3532843,Nova Canaã Paulista,2058
2025,SP,3532843,Nova Canaã Paulista,2055
2022,SP,3532868,Nova Castilho,1062
2023,SP,3532868,Nova Castilho,1062
2024,SP,3532868,Nova Castilho,1074
2025,SP,3532868,Nova Castilho,1072
2022,SP,3532900,Nova Europa,9311
2023,SP,3532900,Nova Europa,9311
2024,SP,3532900,Nova Europa,9459
2025,SP,3532900,Nova Europa,9459
2022,SP,3533007,Nova Granada,19419
2023,SP,3533007,Nova Granada,19419
2024,SP,3533007,Nova Granada,19725
2025,SP,3533007,Nova Granada,19733
2022,SP,3533106,Nova Guataporanga,2156
2023,SP,3533106,Nova Guataporanga,2156
2024,SP,3533106,Nova Guataporanga,2188
2025,SP,3533106,Nova Guataporanga,2188
2022,SP,3533205,Nova Independência,4609
2023,SP,3533205,Nova Independência,4609
2024,SP,3533205,Nova Independência,4795
2025,SP,3533205,Nova Independência,4847
2022,SP,3533304,Nova Luzitânia,2837
2023,SP,3533304,Nova Luzitânia,2837
2024,SP,3533304,Nova Luzitânia,2838
2025,SP,3533304,Nova Luzitânia,2817
2022,SP,3533403,Nova Odessa,62019
2023,SP,3533403,Nova Odessa,62019
2024,SP,3533403,Nova Odessa,64228
2025,SP,3533403,Nova Odessa,64596
2022,SP,3533254,Novais,4412
2023,SP,3533254,Novais,4412
2024,SP,3533254,Novais,4469
2025,SP,3533254,Novais,4463
2022,SP,3533502,Novo Horizonte,38324
2023,SP,3533502,Novo Horizonte,38324
2024,SP,3533502,Novo Horizonte,39435
2025,SP,3533502,Novo Horizonte,39494
2022,SP,3533601,Nuporanga,7391
2023,SP,3533601,Nuporanga,7391
2024,SP,3533601,Nuporanga,7550
2025,SP,3533601,Nuporanga,7570
2022,SP,3533700,Ocauçu,4331
2023,SP,3533700,Ocauçu,4331
2024,SP,3533700,Ocauçu,4412
2025,SP,3533700,Ocauçu,4418
2022,SP,3533908,Olímpia,55074
2023,SP,3533908,Olímpia,55074
2024,SP,3533908,Olímpia,56701
2025,SP,3533908,Olímpia,56874
2022,SP,3534005,Onda Verde,4771
2023,SP,3534005,Onda Verde,4771
2024,SP,3534005,Onda Verde,4912
2025,SP,3534005,Onda Verde,4942
2022,SP,3534104,Oriente,6085
2023,SP,3534104,Oriente,6085
2024,SP,3534104,Oriente,6180
2025,SP,3534104,Oriente,6180
2022,SP,3534203,Orindiúva,6024
2023,SP,3534203,Orindiúva,6024
2024,SP,3534203,Orindiúva,6145
2025,SP,3534203,Orindiúva,6157
2022,SP,3534302,Orlândia,38319
2023,SP,3534302,Orlândia,38319
2024,SP,3534302,Orlândia,39193
2025,SP,3534302,Orlândia,39144
2022,SP,3534401,Osasco,728615
2023,SP,3534401,Osasco,728615
2024,SP,3534401,Osasco,756952
2025,SP,3534401,Osasco,759524
2022,SP,3534500,Oscar Bressane,2470
2023,SP,3534500,Oscar Bressane,2470
2024,SP,3534500,Oscar Bressane,2504
2025,SP,3534500,Oscar Bressane,2502
2022,SP,3534609,Osvaldo Cruz,31272
2023,SP,3534609,Osvaldo Cruz,31272
2024,SP,3534609,Osvaldo Cruz,32099
2025,SP,3534609,Osvaldo Cruz,32112
2022,SP,3534708,Ourinhos,103970
2023,SP,3534708,Ourinhos,103970
2024,SP,3534708,Ourinhos,106877
2025,SP,3534708,Ourinhos,106911
2022,SP,3534807,Ouro Verde,7779
2023,SP,3534807,Ouro Verde,7779
2024,SP,3534807,Ouro Verde,7901
2025,SP,3534807,Ouro Verde,7900
2022,SP,3534757,Ouroeste,10294
2023,SP,3534757,Ouroeste,10294
2024,SP,3534757,Ouroeste,10596
2025,SP,3534757,Ouroeste,10660
2022,SP,3534906,Pacaembu,14877
2023,SP,3534906,Pacaembu,14877
2024,SP,3534906,Pacaembu,15217
2025,SP,3534906,Pacaembu,15273
2022,SP,3535002,Palestina,11476
2023,SP,3535002,Palestina,11476
2024,SP,3535002,Palestina,11689
2025,SP,3535002,Palestina,11704
2022,SP,3535101,Palmares Paulista,9650
2023,SP,3535101,Palmares Paulista,9650
2024,SP,3535101,Palmares Paulista,9709
2025,SP,3535101,Palmares Paulista,9666
2022,SP,3535200,Palmeira d'Oeste,8903
2023,SP,3535200,Palmeira d'Oeste,8903
2024,SP,3535200,Palmeira d'Oeste,8994
2025,SP,3535200,Palmeira d'Oeste,8971
2022,SP,3535309,Palmital,19594
2023,SP,3535309,Palmital,19594
2024,SP,3535309,Palmital,19767
2025,SP,3535309,Palmital,19714
2022,SP,3535408,Panorama,14964
2023,SP,3535408,Panorama,14964
2024,SP,3535408,Panorama,15214
2025,SP,3535408,Panorama,15227
2022,SP,3535507,Paraguaçu Paulista,41120
2023,SP,3535507,Paraguaçu Paulista,41120
2024,SP,3535507,Paraguaçu Paulista,42087
2025,SP,3535507,Paraguaçu Paulista,42049
2022,SP,3535606,Paraibuna,17667
2023,SP,3535606,Paraibuna,17667
2024,SP,3535606,Paraibuna,17950
2025,SP,3535606,Paraibuna,17959
2022,SP,3535804,Paranapanema,19395
2023,SP,3535804,Paranapanema,19395
2024,SP,3535804,Paranapanema,19799
2025,SP,3535804,Paranapanema,19853
2022,SP,3535903,Paranapuã,4031
2023,SP,3535903,Paranapuã,4031
2024,SP,3535903,Paranapuã,4111
2025,SP,3535903,Paranapuã,4118
2022,SP,3536000,Parapuã,10580
2023,SP,3536000,Parapuã,10580
2024,SP,3536000,Parapuã,10729
2025,SP,3536000,Parapuã,10720
2022,SP,3535705,Paraíso,6099
2023,SP,3535705,Paraíso,6099
2024,SP,3535705,Paraíso,6211
2025,SP,3535705,Paraíso,6218
2022,SP,3536109,Pardinho,7153
2023,SP,3536109,Pardinho,7153
2024,SP,3536109,Pardinho,7382
2025,SP,3536109,Pardinho,7435
2022,SP,3536208,Pariquera-Açu,19233
2023,SP,3536208,Pariquera-Açu,19233
2024,SP,3536208,Pariquera-Açu,19576
2025,SP,3536208,Pariquera-Açu,19603
2022,SP,3536257,Parisi,2892
2023,SP,3536257,Parisi,2892
2024,SP,3536257,Parisi,3001
2025,SP,3536257,Parisi,3030
2022,SP,3536307,Patrocínio Paulista,14512
2023,SP,3536307,Patrocínio Paulista,14512
2024,SP,3536307,Patrocínio Paulista,14837
2025,SP,3536307,Patrocínio Paulista,14888
2022,SP,3536406,Paulicéia,7955
2023,SP,3536406,Paulicéia,7955
2024,SP,3536406,Paulicéia,8200
2025,SP,3536406,Paulicéia,8255
2022,SP,3536570,Paulistânia,2090
2023,SP,3536570,Paulistânia,2090
2024,SP,3536570,Paulistânia,2146
2025,SP,3536570,Paulistânia,2156
2022,SP,3536604,Paulo de Faria,7400
2023,SP,3536604,Paulo de Faria,7400
2024,SP,3536604,Paulo de Faria,7430
2025,SP,3536604,Paulo de Faria,7390
2022,SP,3536505,Paulínia,110537
2023,SP,3536505,Paulínia,110537
2024,SP,3536505,Paulínia,115690
2025,SP,3536505,Paulínia,116674
2022,SP,3536703,Pederneiras,44827
2023,SP,3536703,Pederneiras,44827
2024,SP,3536703,Pederneiras,46223
2025,SP,3536703,Pederneiras,46337
2022,SP,3536802,Pedra Bela,6557
2023,SP,3536802,Pedra Bela,6557
2024,SP,3536802,Pedra Bela,6718
2025,SP,3536802,Pedra Bela,6745
2022,SP,3536901,Pedranópolis,2787
2023,SP,3536901,Pedranópolis,2787
2024,SP,3536901,Pedranópolis,2848
2025,SP,3536901,Pedranópolis,2856
2022,SP,3537008,Pedregulho,15525
2023,SP,3537008,Pedregulho,15525
2024,SP,3537008,Pedregulho,15742
2025,SP,3537008,Pedregulho,15737
2022,SP,3537107,Pedreira,43112
2023,SP,3537107,Pedreira,43112
2024,SP,3537107,Pedreira,44332
2025,SP,3537107,Pedreira,44385
2022,SP,3537156,Pedrinhas Paulista,2804
2023,SP,3537156,Pedrinhas Paulista,2804
2024,SP,3537156,Pedrinhas Paulista,2838
2025,SP,3537156,Pedrinhas Paulista,2833
2022,SP,3537206,Pedro de Toledo,11281
2023,SP,3537206,Pedro de Toledo,11281
2024,SP,3537206,Pedro de Toledo,11539
2025,SP,3537206,Pedro de Toledo,11617
2022,SP,3537305,Penápolis,61679
2023,SP,3537305,Penápolis,61679
2024,SP,3537305,Penápolis,63317
2025,SP,3537305,Penápolis,63426
2022,SP,3537404,Pereira Barreto,24095
2023,SP,3537404,Pereira Barreto,24095
2024,SP,3537404,Pereira Barreto,24389
2025,SP,3537404,Pereira Barreto,24360
2022,SP,3537503,Pereiras,8737
2023,SP,3537503,Pereiras,8737
2024,SP,3537503,Pereiras,8969
2025,SP,3537503,Pereiras,9013
2022,SP,3537602,Peruíbe,68352
2023,SP,3537602,Peruíbe,68352
2024,SP,3537602,Peruíbe,70543
2025,SP,3537602,Peruíbe,70629
2022,SP,3537701,Piacatu,5519
2023,SP,3537701,Piacatu,5519
2024,SP,3537701,Piacatu,5623
2025,SP,3537701,Piacatu,5631
2022,SP,3537800,Piedade,52970
2023,SP,3537800,Piedade,52970
2024,SP,3537800,Piedade,54237
2025,SP,3537800,Piedade,54266
2022,SP,3537909,Pilar do Sul,27619
2023,SP,3537909,Pilar do Sul,27619
2024,SP,3537909,Pilar do Sul,28417
2025,SP,3537909,Pilar do Sul,28459
2022,SP,3538006,Pindamonhangaba,165428
2023,SP,3538006,Pindamonhangaba,165428
2024,SP,3538006,Pindamonhangaba,172027
2025,SP,3538006,Pindamonhangaba,172681
2022,SP,3538105,Pindorama,14542
2023,SP,3538105,Pindorama,14542
2024,SP,3538105,Pindorama,14721
2025,SP,3538105,Pindorama,14704
2022,SP,3538204,Pinhalzinho,15224
2023,SP,3538204,Pinhalzinho,15224
2024,SP,3538204,Pinhalzinho,15605
2025,SP,3538204,Pinhalzinho,15676
2022,SP,3538303,Piquerobi,3264
2023,SP,3538303,Piquerobi,3264
2024,SP,3538303,Piquerobi,3296
2025,SP,3538303,Piquerobi,3287
2022,SP,3538501,Piquete,12490
2023,SP,3538501,Piquete,12490
2024,SP,3538501,Piquete,12570
2025,SP,3538501,Piquete,12516
2022,SP,3538600,Piracaia,26029
2023,SP,3538600,Piracaia,26029
2024,SP,3538600,Piracaia,26764
2025,SP,3538600,Piracaia,26795
2022,SP,3538709,Piracicaba,423323
2023,SP,3538709,Piracicaba,423323
2024,SP,3538709,Piracicaba,438827
2025,SP,3538709,Piracicaba,440835
2022,SP,3538808,Piraju,29436
2023,SP,3538808,Piraju,29436
2024,SP,3538808,Piraju,30261
2025,SP,3538808,Piraju,30294
2022,SP,3538907,Pirajuí,22431
2023,SP,3538907,Pirajuí,22431
2024,SP,3538907,Pirajuí,22743
2025,SP,3538907,Pirajuí,22734
2022,SP,3539004,Pirangi,10885
2023,SP,3539004,Pirangi,10885
2024,SP,3539004,Pirangi,11076
2025,SP,3539004,Pirangi,11085
2022,SP,3539103,Pirapora do Bom Jesus,18370
2023,SP,3539103,Pirapora do Bom Jesus,18370
2024,SP,3539103,Pirapora do Bom Jesus,18836
2025,SP,3539103,Pirapora do Bom Jesus,18925
2022,SP,3539202,Pirapozinho,25348
2023,SP,3539202,Pirapozinho,25348
2024,SP,3539202,Pirapozinho,26065
2025,SP,3539202,Pirapozinho,26097
2022,SP,3539301,Pirassununga,73545
2023,SP,3539301,Pirassununga,73545
2024,SP,3539301,Pirassununga,75475
2025,SP,3539301,Pirassununga,75594
2022,SP,3539400,Piratininga,15108
2023,SP,3539400,Piratininga,15108
2024,SP,3539400,Piratininga,15554
2025,SP,3539400,Piratininga,15657
2022,SP,3539509,Pitangueiras,33674
2023,SP,3539509,Pitangueiras,33674
2024,SP,3539509,Pitangueiras,34416
2025,SP,3539509,Pitangueiras,34361
2022,SP,3539608,Planalto,4389
2023,SP,3539608,Planalto,4389
2024,SP,3539608,Planalto,4454
2025,SP,3539608,Planalto,4451
2022,SP,3539707,Platina,3025
2023,SP,3539707,Platina,3025
2024,SP,3539707,Platina,3061
2025,SP,3539707,Platina,3055
2022,SP,3539905,Poloni,5592
2023,SP,3539905,Poloni,5592
2024,SP,3539905,Poloni,5696
2025,SP,3539905,Poloni,5702
2022,SP,3540002,Pompéia,20196
2023,SP,3540002,Pompéia,20196
2024,SP,3540002,Pompéia,20512
2025,SP,3540002,Pompéia,20520
2022,SP,3540101,Pongaí,3395
2023,SP,3540101,Pongaí,3395
2024,SP,3540101,Pongaí,3443
2025,SP,3540101,Pongaí,3440
2022,SP,3540200,Pontal,37607
2023,SP,3540200,Pontal,37607
2024,SP,3540200,Pontal,38376
2025,SP,3540200,Pontal,38286
2022,SP,3540259,Pontalinda,4127
2023,SP,3540259,Pontalinda,4127
2024,SP,3540259,Pontalinda,4196
2025,SP,3540259,Pontalinda,4198
2022,SP,3540309,Pontes Gestal,2387
2023,SP,3540309,Pontes Gestal,2387
2024,SP,3540309,Pontes Gestal,2415
2025,SP,3540309,Pontes Gestal,2411
2022,SP,3540408,Populina,4127
2023,SP,3540408,Populina,4127
2024,SP,3540408,Populina,4185
2025,SP,3540408,Populina,4182
2022,SP,3540507,Porangaba,10451
2023,SP,3540507,Porangaba,10451
2024,SP,3540507,Porangaba,10773
2025,SP,3540507,Porangaba,10850
2022,SP,3540606,Porto Feliz,56497
2023,SP,3540606,Porto Feliz,56497
2024,SP,3540606,Porto Feliz,58345
2025,SP,3540606,Porto Feliz,58605
2022,SP,3540705,Porto Ferreira,52649
2023,SP,3540705,Porto Ferreira,52649
2024,SP,3540705,Porto Ferreira,53940
2025,SP,3540705,Porto Ferreira,53966
2022,SP,3540754,Potim,20392
2023,SP,3540754,Potim,20392
2024,SP,3540754,Potim,20767
2025,SP,3540754,Potim,20801
2022,SP,3540804,Potirendaba,18496
2023,SP,3540804,Potirendaba,18496
2024,SP,3540804,Potirendaba,18994
2025,SP,3540804,Potirendaba,19097
2022,SP,3539806,Poá,103765
2023,SP,3539806,Poá,103765
2024,SP,3539806,Poá,106431
2025,SP,3539806,Poá,106355
2022,SP,3540853,Pracinha,2578
2023,SP,3540853,Pracinha,2578
2024,SP,3540853,Pracinha,2599
2025,SP,3540853,Pracinha,2589
2022,SP,3540903,Pradópolis,17078
2023,SP,3540903,Pradópolis,17078
2024,SP,3540903,Pradópolis,17309
2025,SP,3540903,Pradópolis,17299
2022,SP,3541000,Praia Grande,349935
2023,SP,3541000,Praia Grande,349935
2024,SP,3541000,Praia Grande,365577
2025,SP,3541000,Praia Grande,368539
2022,SP,3541059,Pratânia,5126
2023,SP,3541059,Pratânia,5126
2024,SP,3541059,Pratânia,5246
2025,SP,3541059,Pratânia,5264
2022,SP,3541109,Presidente Alves,3804
2023,SP,3541109,Presidente Alves,3804
2024,SP,3541109,Presidente Alves,3841
2025,SP,3541109,Presidente Alves,3830
2022,SP,3541208,Presidente Bernardes,14490
2023,SP,3541208,Presidente Bernardes,14490
2024,SP,3541208,Presidente Bernardes,14772
2025,SP,3541208,Presidente Bernardes,14803
2022,SP,3541307,Presidente Epitácio,39505
2023,SP,3541307,Presidente Epitácio,39505
2024,SP,3541307,Presidente Epitácio,40383
2025,SP,3541307,Presidente Epitácio,40322
2022,SP,3541406,Presidente Prudente,225668
2023,SP,3541406,Presidente Prudente,225668
2024,SP,3541406,Presidente Prudente,234083
2025,SP,3541406,Presidente Prudente,234706
2022,SP,3541505,Presidente Venceslau,35201
2023,SP,3541505,Presidente Venceslau,35201
2024,SP,3541505,Presidente Venceslau,35902
2025,SP,3541505,Presidente Venceslau,35810
2022,SP,3541604,Promissão,35131
2023,SP,3541604,Promissão,35131
2024,SP,3541604,Promissão,35991
2025,SP,3541604,Promissão,35973
2022,SP,3541653,Quadra,3405
2023,SP,3541653,Quadra,3405
2024,SP,3541653,Quadra,3472
2025,SP,3541653,Quadra,3477
2022,SP,3541703,Quatá,13163
2023,SP,3541703,Quatá,13163
2024,SP,3541703,Quatá,13399
2025,SP,3541703,Quatá,13412
2022,SP,3541802,Queiroz,3265
2023,SP,3541802,Queiroz,3265
2024,SP,3541802,Queiroz,3351
2025,SP,3541802,Queiroz,3366
2022,SP,3541901,Queluz,9159
2023,SP,3541901,Queluz,9159
2024,SP,3541901,Queluz,9146
2025,SP,3541901,Queluz,9074
2022,SP,3542008,Quintana,7038
2023,SP,3542008,Quintana,7038
2024,SP,3542008,Quintana,7225
2025,SP,3542008,Quintana,7260
2022,SP,3542107,Rafard,8965
2023,SP,3542107,Rafard,8965
2024,SP,3542107,Rafard,9133
2025,SP,3542107,Rafard,9145
2022,SP,3542206,Rancharia,28588
2023,SP,3542206,Rancharia,28588
2024,SP,3542206,Rancharia,29305
2025,SP,3542206,Rancharia,29387
2022,SP,3542305,Redenção da Serra,4494
2023,SP,3542305,Redenção da Serra,4494
2024,SP,3542305,Redenção da Serra,4611
2025,SP,3542305,Redenção da Serra,4637
2022,SP,3542404,Regente Feijó,20145
2023,SP,3542404,Regente Feijó,20145
2024,SP,3542404,Regente Feijó,20565
2025,SP,3542404,Regente Feijó,20620
2022,SP,3542503,Reginópolis,7662
2023,SP,3542503,Reginópolis,7662
2024,SP,3542503,Reginópolis,7808
2025,SP,3542503,Reginópolis,7820
2022,SP,3542602,Registro,59947
2023,SP,3542602,Registro,59947
2024,SP,3542602,Registro,61732
2025,SP,3542602,Registro,61927
2022,SP,3542701,Restinga,6404
2023,SP,3542701,Restinga,6404
2024,SP,3542701,Restinga,6492
2025,SP,3542701,Restinga,6486
2022,SP,3542800,Ribeira,3132
2023,SP,3542800,Ribeira,3132
2024,SP,3542800,Ribeira,3166
2025,SP,3542800,Ribeira,3158
2022,SP,3542909,Ribeirão Bonito,10989
2023,SP,3542909,Ribeirão Bonito,10989
2024,SP,3542909,Ribeirão Bonito,11079
2025,SP,3542909,Ribeirão Bonito,11040
2022,SP,3543006,Ribeirão Branco,18627
2023,SP,3543006,Ribeirão Branco,18627
2024,SP,3543006,Ribeirão Branco,18930
2025,SP,3543006,Ribeirão Branco,18942
2022,SP,3543105,Ribeirão Corrente,4608
2023,SP,3543105,Ribeirão Corrente,4608
2024,SP,3543105,Ribeirão Corrente,4706
2025,SP,3543105,Ribeirão Corrente,4717
2022,SP,3543253,Ribeirão Grande,7450
2023,SP,3543253,Ribeirão Grande,7450
2024,SP,3543253,Ribeirão Grande,7570
2025,SP,3543253,Ribeirão Grande,7571
2022,SP,3543303,Ribeirão Pires,115559
2023,SP,3543303,Ribeirão Pires,115559
2024,SP,3543303,Ribeirão Pires,118877
2025,SP,3543303,Ribeirão Pires,118954
2022,SP,3543402,Ribeirão Preto,698642
2023,SP,3543402,Ribeirão Preto,698642
2024,SP,3543402,Ribeirão Preto,728400
2025,SP,3543402,Ribeirão Preto,731639
2022,SP,3543204,Ribeirão do Sul,4677
2023,SP,3543204,Ribeirão do Sul,4677
2024,SP,3543204,Ribeirão do Sul,4768
2025,SP,3543204,Ribeirão do Sul,4776
2022,SP,3543238,Ribeirão dos Índios,2025
2023,SP,3543238,Ribeirão dos Índios,2025
2024,SP,3543238,Ribeirão dos Índios,2045
2025,SP,3543238,Ribeirão dos Índios,2040
2022,SP,3543600,Rifaina,4049
2023,SP,3543600,Rifaina,4049
2024,SP,3543600,Rifaina,4158
2025,SP,3543600,Rifaina,4179
2022,SP,3543709,Rincão,9098
2023,SP,3543709,Rincão,9098
2024,SP,3543709,Rincão,9145
2025,SP,3543709,Rincão,9101
2022,SP,3543808,Rinópolis,9259
2023,SP,3543808,Rinópolis,9259
2024,SP,3543808,Rinópolis,9357
2025,SP,3543808,Rinópolis,9334
2022,SP,3543907,Rio Claro,201418
2023,SP,3543907,Rio Claro,201418
2024,SP,3543907,Rio Claro,208857
2025,SP,3543907,Rio Claro,210323
2022,SP,3544103,Rio Grande da Serra,44170
2023,SP,3544103,Rio Grande da Serra,44170
2024,SP,3544103,Rio Grande da Serra,45317
2025,SP,3544103,Rio Grande da Serra,45324
2022,SP,3544004,Rio das Pedras,31328
2023,SP,3544004,Rio das Pedras,31328
2024,SP,3544004,Rio das Pedras,32267
2025,SP,3544004,Rio das Pedras,32329
2022,SP,3544202,Riolândia,10309
2023,SP,3544202,Riolândia,10309
2024,SP,3544202,Riolândia,10453
2025,SP,3544202,Riolândia,10444
2022,SP,3543501,Riversul,5599
2023,SP,3543501,Riversul,5599
2024,SP,3543501,Riversul,5647
2025,SP,3543501,Riversul,5628
2022,SP,3544251,Rosana,17440
2023,SP,3544251,Rosana,17440
2024,SP,3544251,Rosana,17533
2025,SP,3544251,Rosana,17434
2022,SP,3544301,Roseira,10832
2023,SP,3544301,Roseira,10832
2024,SP,3544301,Roseira,11095
2025,SP,3544301,Roseira,11137
2022,SP,3544509,Rubinéia,3833
2023,SP,3544509,Rubinéia,3833
2024,SP,3544509,Rubinéia,3965
2025,SP,3544509,Rubinéia,3998
2022,SP,3544400,Rubiácea,2700
2023,SP,3544400,Rubiácea,2700
2024,SP,3544400,Rubiácea,2741
2025,SP,3544400,Rubiácea,2740
2022,SP,3544608,Sabino,5112
2023,SP,3544608,Sabino,5112
2024,SP,3544608,Sabino,5185
2025,SP,3544608,Sabino,5182
2022,SP,3544707,Sagres,2474
2023,SP,3544707,Sagres,2474
2024,SP,3544707,Sagres,2519
2025,SP,3544707,Sagres,2522
2022,SP,3544806,Sales,6437
2023,SP,3544806,Sales,6437
2024,SP,3544806,Sales,6612
2025,SP,3544806,Sales,6645
2022,SP,3544905,Sales Oliveira,11411
2023,SP,3544905,Sales Oliveira,11411
2024,SP,3544905,Sales Oliveira,11654
2025,SP,3544905,Sales Oliveira,11683
2022,SP,3545001,Salesópolis,15202
2023,SP,3545001,Salesópolis,15202
2024,SP,3545001,Salesópolis,15396
2025,SP,3545001,Salesópolis,15381
2022,SP,3545100,Salmourão,4808
2023,SP,3545100,Salmourão,4808
2024,SP,3545100,Salmourão,4883
2025,SP,3545100,Salmourão,4883
2022,SP,3545159,Saltinho,8161
2023,SP,3545159,Saltinho,8161
2024,SP,3545159,Saltinho,8371
2025,SP,3545159,Saltinho,8407
2022,SP,3545209,Salto,134319
2023,SP,3545209,Salto,134319
2024,SP,3545209,Salto,140125
2025,SP,3545209,Salto,141111
2022,SP,3545407,Salto Grande,9050
2023,SP,3545407,Salto Grande,9050
2024,SP,3545407,Salto Grande,9212
2025,SP,3545407,Salto Grande,9221
2022,SP,3545308,Salto de Pirapora,43748
2023,SP,3545308,Salto de Pirapora,43748
2024,SP,3545308,Salto de Pirapora,45138
2025,SP,3545308,Salto de Pirapora,45262
2022,SP,3545506,Sandovalina,3645
2023,SP,3545506,Sandovalina,3645
2024,SP,3545506,Sandovalina,3699
2025,SP,3545506,Sandovalina,3697
2022,SP,3545605,Santa Adélia,14018
2023,SP,3545605,Santa Adélia,14018
2024,SP,3545605,Santa Adélia,14203
2025,SP,3545605,Santa Adélia,14193
2022,SP,3545704,Santa Albertina,6393
2023,SP,3545704,Santa Albertina,6393
2024,SP,3545704,Santa Albertina,6543
2025,SP,3545704,Santa Albertina,6566
2022,SP,3546009,Santa Branca,13975
2023,SP,3546009,Santa Branca,13975
2024,SP,3546009,Santa Branca,14212
2025,SP,3546009,Santa Branca,14219
2022,SP,3545803,Santa Bárbara d'Oeste,183347
2023,SP,3545803,Santa Bárbara d'Oeste,183347
2024,SP,3545803,Santa Bárbara d'Oeste,189338
2025,SP,3545803,Santa Bárbara d'Oeste,189456
2022,SP,3546108,Santa Clara d'Oeste,2598
2023,SP,3546108,Santa Clara d'Oeste,2598
2024,SP,3546108,Santa Clara d'Oeste,2677
2025,SP,3546108,Santa Clara d'Oeste,2694
2022,SP,3546207,Santa Cruz da Conceição,4277
2023,SP,3546207,Santa Cruz da Conceição,4277
2024,SP,3546207,Santa Cruz da Conceição,4365
2025,SP,3546207,Santa Cruz da Conceição,4375
2022,SP,3546256,Santa Cruz da Esperança,2116
2023,SP,3546256,Santa Cruz da Esperança,2116
2024,SP,3546256,Santa Cruz da Esperança,2162
2025,SP,3546256,Santa Cruz da Esperança,2168
2022,SP,3546306,Santa Cruz das Palmeiras,28864
2023,SP,3546306,Santa Cruz das Palmeiras,28864
2024,SP,3546306,Santa Cruz das Palmeiras,29525
2025,SP,3546306,Santa Cruz das Palmeiras,29489
2022,SP,3546405,Santa Cruz do Rio Pardo,46442
2023,SP,3546405,Santa Cruz do Rio Pardo,46442
2024,SP,3546405,Santa Cruz do Rio Pardo,47677
2025,SP,3546405,Santa Cruz do Rio Pardo,47759
2022,SP,3546504,Santa Ernestina,6118
2023,SP,3546504,Santa Ernestina,6118
2024,SP,3546504,Santa Ernestina,6256
2025,SP,3546504,Santa Ernestina,6274
2022,SP,3546603,Santa Fé do Sul,34794
2023,SP,3546603,Santa Fé do Sul,34794
2024,SP,3546603,Santa Fé do Sul,36098
2025,SP,3546603,Santa Fé do Sul,36288
2022,SP,3546702,Santa Gertrudes,23611
2023,SP,3546702,Santa Gertrudes,23611
2024,SP,3546702,Santa Gertrudes,24107
2025,SP,3546702,Santa Gertrudes,23192
2022,SP,3546801,Santa Isabel,53174
2023,SP,3546801,Santa Isabel,53174
2024,SP,3546801,Santa Isabel,54586
2025,SP,3546801,Santa Isabel,54691
2022,SP,3546900,Santa Lúcia,7149
2023,SP,3546900,Santa Lúcia,7149
2024,SP,3546900,Santa Lúcia,7181
2025,SP,3546900,Santa Lúcia,7144
2022,SP,3547007,Santa Maria da Serra,5243
2023,SP,3547007,Santa Maria da Serra,5243
2024,SP,3547007,Santa Maria da Serra,5314
2025,SP,3547007,Santa Maria da Serra,5308
2022,SP,3547106,Santa Mercedes,2956
2023,SP,3547106,Santa Mercedes,2956
